Locus,gene,mol_type,Len,sci_name,kew_id,family,genus,species,infraspecies,Duplicates,Ini_sci_name,TaxID
AB830884.1,rrn23,genomic DNA,2798,Agathis dammara,261669-1,Araucariaceae,Agathis,dammara,,False,Agathis dammara,60851
KY404932.1,rrn23,genomic DNA,2781,Araucaria angustifolia,17518-2,Araucariaceae,Araucaria,angustifolia,,False,Araucaria angustifolia,56992
KY404931.1,rrn23,genomic DNA,2781,Araucaria araucana,261681-1,Araucariaceae,Araucaria,araucana,,False,Araucaria araucana,42754
NC_045394.1,rrn23,genomic DNA,2781,Araucaria araucana,261681-1,Araucariaceae,Araucaria,araucana,,False,Araucaria araucana,42754
KM678407.1,rrn23,genomic DNA,2780,Araucaria bernieri,676664-1,Araucariaceae,Araucaria,bernieri,,False,Araucaria bernieri,60856
KM678428.1,rrn23,genomic DNA,2780,Araucaria bernieri,676664-1,Araucariaceae,Araucaria,bernieri,,False,Araucaria bernieri,60856
KY404933.1,rrn23,genomic DNA,2781,Araucaria bidwillii,261684-1,Araucariaceae,Araucaria,bidwillii,,False,Araucaria bidwillii,56993
NC_045395.1,rrn23,genomic DNA,2781,Araucaria bidwillii,261684-1,Araucariaceae,Araucaria,bidwillii,,False,Araucaria bidwillii,56993
KM678418.1,rrn23,genomic DNA,2780,Araucaria biramulata,676666-1,Araucariaceae,Araucaria,biramulata,,False,Araucaria biramulata,60857
KM678415.1,rrn23,genomic DNA,2780,Araucaria biramulata,676666-1,Araucariaceae,Araucaria,biramulata,,False,Araucaria biramulata,60857
KM678417.1,rrn23,genomic DNA,2781,Araucaria columnaris,261688-1,Araucariaceae,Araucaria,columnaris,,False,Araucaria columnaris,60858
KM678410.1,rrn23,genomic DNA,2780,Araucaria columnaris,261688-1,Araucariaceae,Araucaria,columnaris,,False,Araucaria columnaris,60858
NC_050253.1,rrn23,genomic DNA,2779,Araucaria cunninghamii,60455476-2,Araucariaceae,Araucaria,cunninghamii,,False,Araucaria cunninghamii,56994
MT227812.1,rrn23,genomic DNA,2779,Araucaria cunninghamii,60455476-2,Araucariaceae,Araucaria,cunninghamii,,False,Araucaria cunninghamii,56994
KM678414.1,rrn23,genomic DNA,2780,Araucaria humboldtensis,676670-1,Araucariaceae,Araucaria,humboldtensis,,False,Araucaria humboldtensis,60859
KM678427.1,rrn23,genomic DNA,2780,Araucaria humboldtensis,676670-1,Araucariaceae,Araucaria,humboldtensis,,False,Araucaria humboldtensis,60859
KM678430.1,rrn23,genomic DNA,2780,Araucaria laubenfelsii,92695-1,Araucariaceae,Araucaria,laubenfelsii,,False,Araucaria laubenfelsii,60860
KM678423.1,rrn23,genomic DNA,2780,Araucaria laubenfelsii,92695-1,Araucariaceae,Araucaria,laubenfelsii,,False,Araucaria laubenfelsii,60860
KM678408.1,rrn23,genomic DNA,2780,Araucaria luxurians,92696-1,Araucariaceae,Araucaria,luxurians,,False,Araucaria luxurians,60861
KM678422.1,rrn23,genomic DNA,2780,Araucaria montana,261702-1,Araucariaceae,Araucaria,montana,,False,Araucaria montana,60862
KM678421.1,rrn23,genomic DNA,2780,Araucaria montana,261702-1,Araucariaceae,Araucaria,montana,,False,Araucaria montana,60862
KM678404.1,rrn23,genomic DNA,2780,Araucaria muelleri,261703-1,Araucariaceae,Araucaria,muelleri,,False,Araucaria muelleri,56996
KM678406.1,rrn23,genomic DNA,2780,Araucaria muelleri,261703-1,Araucariaceae,Araucaria,muelleri,,False,Araucaria muelleri,56996
KM678426.1,rrn23,genomic DNA,2780,Araucaria nemorosa,92697-1,Araucariaceae,Araucaria,nemorosa,,False,Araucaria nemorosa,60864
KM678429.1,rrn23,genomic DNA,2780,Araucaria nemorosa,92697-1,Araucariaceae,Araucaria,nemorosa,,False,Araucaria nemorosa,60864
KM678411.1,rrn23,genomic DNA,2780,Araucaria rulei,92698-1,Araucariaceae,Araucaria,rulei,,False,Araucaria rulei,60865
KM678425.1,rrn23,genomic DNA,2780,Araucaria rulei,92698-1,Araucariaceae,Araucaria,rulei,,False,Araucaria rulei,60865
KM678424.1,rrn23,genomic DNA,2780,Araucaria schmidii,92699-1,Araucariaceae,Araucaria,schmidii,,False,Araucaria schmidii,60866
KM678405.1,rrn23,genomic DNA,2780,Araucaria scopulorum,92700-1,Araucariaceae,Araucaria,scopulorum,,False,Araucaria scopulorum,60867
KM678412.1,rrn23,genomic DNA,2780,Araucaria scopulorum,92700-1,Araucariaceae,Araucaria,scopulorum,,False,Araucaria scopulorum,60867
KM678409.1,rrn23,genomic DNA,2780,Araucaria subulata,261707-1,Araucariaceae,Araucaria,subulata,,False,Araucaria subulata,60868
KM678416.1,rrn23,genomic DNA,2780,Araucaria subulata,261707-1,Araucariaceae,Araucaria,subulata,,False,Araucaria subulata,60868
NC_027235.1,rrn23,genomic DNA,2796,Wollemia nobilis,986236-1,Araucariaceae,Wollemia,nobilis,,False,Wollemia nobilis,56998
KP259800.1,rrn23,genomic DNA,2796,Wollemia nobilis,986236-1,Araucariaceae,Wollemia,nobilis,,False,Wollemia nobilis,56998
ON248721.1,rrn23,genomic DNA,2809,Acoelorraphe wrightii,663912-1,Arecaceae,Acoelorraphe,wrightii,,False,Acoelorraphe wrightii,292681
MG020488.1,rrn23,genomic DNA,2811,Acrocomia aculeata,663914-1,Arecaceae,Acrocomia,aculeata,,False,Acrocomia aculeata,169987
NC_037084.1,rrn23,genomic DNA,2811,Acrocomia aculeata,663914-1,Arecaceae,Acrocomia,aculeata,,False,Acrocomia aculeata,169987
OQ129926.1,rrn23,genomic DNA,2811,Acrocomia intumescens,663932-1,Arecaceae,Acrocomia,intumescens,,False,Acrocomia intumescens,1609287
NC_072142.1,rrn23,genomic DNA,2811,Acrocomia intumescens,663932-1,Arecaceae,Acrocomia,intumescens,,False,Acrocomia intumescens,1609287
NC_072143.1,rrn23,genomic DNA,2811,Acrocomia totai,663950-1,Arecaceae,Acrocomia,totai,,False,Acrocomia totai,2572401
OQ129927.1,rrn23,genomic DNA,2811,Acrocomia totai,663950-1,Arecaceae,Acrocomia,totai,,False,Acrocomia totai,2572401
ON248722.1,rrn23,genomic DNA,2809,Actinorhytis calapparia,663980-1,Arecaceae,Actinorhytis,calapparia,,False,Actinorhytis calapparia,184793
NC_079764.1,rrn23,genomic DNA,2809,Actinorhytis calapparia,663980-1,Arecaceae,Actinorhytis,calapparia,,False,Actinorhytis calapparia,184793
ON248723.1,rrn23,genomic DNA,2809,Aiphanes chiribogensis,271903-2,Arecaceae,Aiphanes,chiribogensis,,False,Aiphanes chiribogensis,2799473
NC_079765.1,rrn23,genomic DNA,2809,Aiphanes chiribogensis,271903-2,Arecaceae,Aiphanes,chiribogensis,,False,Aiphanes chiribogensis,2799473
NC_079766.1,rrn23,genomic DNA,2809,Aiphanes horrida,7909-2,Arecaceae,Aiphanes,horrida,,False,Aiphanes horrida,131249
ON248724.1,rrn23,genomic DNA,2809,Aiphanes horrida,7909-2,Arecaceae,Aiphanes,horrida,,False,Aiphanes horrida,131249
NC_079767.1,rrn23,genomic DNA,2809,Allagoptera caudescens,8522-2,Arecaceae,Allagoptera,caudescens,,False,Allagoptera caudescens,290258
ON248725.1,rrn23,genomic DNA,2809,Allagoptera caudescens,8522-2,Arecaceae,Allagoptera,caudescens,,False,Allagoptera caudescens,290258
ON248726.1,rrn23,genomic DNA,2809,Archontophoenix alexandrae,664083-1,Arecaceae,Archontophoenix,alexandrae,,False,Archontophoenix alexandrae,180981
MN812494.1,rrn23,genomic DNA,2805,Archontophoenix alexandrae,664083-1,Arecaceae,Archontophoenix,alexandrae,,False,Archontophoenix alexandrae,180981
OM743238.1,rrn23,genomic DNA,2809,Archontophoenix sp.,31093-1,Arecaceae,Archontophoenix,,,False,Archontophoenix sp. M_XM164,3034389
MW785254.1,rrn23,genomic DNA,2805,Areca caliso,664105-1,Arecaceae,Areca,caliso,,False,Areca caliso,1928002
NC_050163.1,rrn23,genomic DNA,2805,Areca catechu,664107-1,Arecaceae,Areca,catechu,,False,Areca catechu,184783
MT559306.1,rrn23,genomic DNA,2805,Areca catechu,664107-1,Arecaceae,Areca,catechu,,False,Areca catechu,184783
MW785261.1,rrn23,genomic DNA,2805,Areca macrocalyx,664171-1,Arecaceae,Areca,macrocalyx,,False,Areca macrocalyx,264299
MW785262.1,rrn23,genomic DNA,2805,Areca macrocalyx,664171-1,Arecaceae,Areca,macrocalyx,,False,Areca macrocalyx,264299
ON248776.1,rrn23,genomic DNA,2809,Areca sp.,31094-1,Arecaceae,Areca,,,False,Areca sp. M_SCBG877,3042803
ON248727.1,rrn23,genomic DNA,2809,Areca triandra,664230-1,Arecaceae,Areca,triandra,,False,Areca triandra,115441
MW785260.1,rrn23,genomic DNA,2805,Areca triandra,664230-1,Arecaceae,Areca,triandra,,False,Areca triandra,115441
MW785255.1,rrn23,genomic DNA,2805,Areca vestiaria,664234-1,Arecaceae,Areca,vestiaria,,False,Areca vestiaria,145668
MW044623.1,rrn23,genomic DNA,2809,Arenga micrantha,935809-1,Arecaceae,Arenga,micrantha,,False,Arenga micrantha,2850558
NC_045907.1,rrn23,genomic DNA,2810,Arenga pinnata,664261-1,Arecaceae,Arenga,pinnata,,False,Arenga pinnata,145669
MN885894.1,rrn23,genomic DNA,2810,Arenga pinnata,664261-1,Arecaceae,Arenga,pinnata,,False,Arenga pinnata,145669
ON248617.1,rrn23,genomic DNA,2809,Arenga westerhoutii,664267-1,Arecaceae,Arenga,westerhoutii,,False,Arenga westerhoutii,943339
NC_079705.1,rrn23,genomic DNA,2809,Arenga westerhoutii,664267-1,Arecaceae,Arenga,westerhoutii,,False,Arenga westerhoutii,943339
ON248728.1,rrn23,genomic DNA,2809,Asterogyne guianensis,272886-2,Arecaceae,Asterogyne,guianensis,,False,Asterogyne guianensis,1176937
NC_044482.1,rrn23,genomic DNA,2810,Astrocaryum aculeatum,326535-2,Arecaceae,Astrocaryum,aculeatum,,True,Astrocaryum aculeatum,1128769
MH537788.1,rrn23,genomic DNA,2810,Astrocaryum aculeatum,326535-2,Arecaceae,Astrocaryum,aculeatum,,True,Astrocaryum aculeatum,1128769
OM743239.1,rrn23,genomic DNA,2809,Astrocaryum alatum,25851-2,Arecaceae,Astrocaryum,alatum,,False,Astrocaryum alatum,145671
NC_072959.1,rrn23,genomic DNA,2809,Astrocaryum alatum,25851-2,Arecaceae,Astrocaryum,alatum,,False,Astrocaryum alatum,145671
OM964748.1,rrn23,genomic DNA,2810,Astrocaryum carnosum,984106-1,Arecaceae,Astrocaryum,carnosum,,False,Astrocaryum carnosum,1198271
OM964749.1,rrn23,genomic DNA,2810,Astrocaryum carnosum,984106-1,Arecaceae,Astrocaryum,carnosum,,False,Astrocaryum carnosum,1198271
OM964750.1,rrn23,genomic DNA,2810,Astrocaryum chambira,25854-2,Arecaceae,Astrocaryum,chambira,,False,Astrocaryum chambira,446105
OM964751.1,rrn23,genomic DNA,2810,Astrocaryum chonta,664301-1,Arecaceae,Astrocaryum,chonta,,False,Astrocaryum chonta,446106
OM964752.1,rrn23,genomic DNA,2810,Astrocaryum chonta,664301-1,Arecaceae,Astrocaryum,chonta,,False,Astrocaryum chonta,446106
OM964753.1,rrn23,genomic DNA,2810,Astrocaryum ciliatum,984104-1,Arecaceae,Astrocaryum,ciliatum,,False,Astrocaryum ciliatum,1640518
OM964755.1,rrn23,genomic DNA,2810,Astrocaryum faranae,305601-2,Arecaceae,Astrocaryum,faranae,,False,Astrocaryum faranae,446107
OM964756.1,rrn23,genomic DNA,2810,Astrocaryum faranae,305601-2,Arecaceae,Astrocaryum,faranae,,False,Astrocaryum faranae,446107
OM964759.1,rrn23,genomic DNA,2810,Astrocaryum ferrugineum,984103-1,Arecaceae,Astrocaryum,ferrugineum,,False,Astrocaryum ferrugineum,1198273
OM964760.1,rrn23,genomic DNA,2810,Astrocaryum ferrugineum,984103-1,Arecaceae,Astrocaryum,ferrugineum,,False,Astrocaryum ferrugineum,1198273
OM964764.1,rrn23,genomic DNA,2810,Astrocaryum gratum,984108-1,Arecaceae,Astrocaryum,gratum,,False,Astrocaryum gratum,1198274
OM964763.1,rrn23,genomic DNA,2810,Astrocaryum gratum,984108-1,Arecaceae,Astrocaryum,gratum,,False,Astrocaryum gratum,1198274
OM964765.1,rrn23,genomic DNA,2810,Astrocaryum huicungo,25866-2,Arecaceae,Astrocaryum,huicungo,,False,Astrocaryum huicungo,446108
OM964766.1,rrn23,genomic DNA,2810,Astrocaryum huicungo,25866-2,Arecaceae,Astrocaryum,huicungo,,False,Astrocaryum huicungo,446108
OM964767.1,rrn23,genomic DNA,2810,Astrocaryum javarense,77177211-1,Arecaceae,Astrocaryum,javarense,,False,Astrocaryum javarense,446109
OM964768.1,rrn23,genomic DNA,2810,Astrocaryum javarense,77177211-1,Arecaceae,Astrocaryum,javarense,,False,Astrocaryum javarense,446109
OM964773.1,rrn23,genomic DNA,2810,Astrocaryum macrocalyx,25873-2,Arecaceae,Astrocaryum,macrocalyx,,False,Astrocaryum macrocalyx,446110
OM964770.1,rrn23,genomic DNA,2810,Astrocaryum macrocalyx,25873-2,Arecaceae,Astrocaryum,macrocalyx,,False,Astrocaryum macrocalyx,446110
OM964774.1,rrn23,genomic DNA,2810,Astrocaryum minus,664333-1,Arecaceae,Astrocaryum,minus,,False,Astrocaryum minus,446112
MH537787.1,rrn23,genomic DNA,2810,Astrocaryum murumuru,664335-1,Arecaceae,Astrocaryum,murumuru,,False,Astrocaryum murumuru,446113
NC_044481.1,rrn23,genomic DNA,2810,Astrocaryum murumuru,664335-1,Arecaceae,Astrocaryum,murumuru,,False,Astrocaryum murumuru,446113
OM964778.1,rrn23,genomic DNA,2810,Astrocaryum perangustatum,984107-1,Arecaceae,Astrocaryum,perangustatum,,False,Astrocaryum perangustatum,1198275
OM964779.1,rrn23,genomic DNA,2810,Astrocaryum perangustatum,984107-1,Arecaceae,Astrocaryum,perangustatum,,False,Astrocaryum perangustatum,1198275
OM964782.1,rrn23,genomic DNA,2810,Astrocaryum scopatum,984105-1,Arecaceae,Astrocaryum,scopatum,,False,Astrocaryum scopatum,1010632
OM964783.1,rrn23,genomic DNA,2810,Astrocaryum scopatum,984105-1,Arecaceae,Astrocaryum,scopatum,,False,Astrocaryum scopatum,1010632
OM964786.1,rrn23,genomic DNA,2810,Astrocaryum ulei,25890-2,Arecaceae,Astrocaryum,ulei,,False,Astrocaryum ulei,1198276
OM964787.1,rrn23,genomic DNA,2810,Astrocaryum ulei,25890-2,Arecaceae,Astrocaryum,ulei,,False,Astrocaryum ulei,1198276
OM964790.1,rrn23,genomic DNA,2810,Astrocaryum urostachys,25891-2,Arecaceae,Astrocaryum,urostachys,,False,Astrocaryum urostachys,446116
OM964791.1,rrn23,genomic DNA,2810,Astrocaryum urostachys,25891-2,Arecaceae,Astrocaryum,urostachys,,False,Astrocaryum urostachys,446116
OM964795.1,rrn23,genomic DNA,2810,Astrocaryum vulgare,664361-1,Arecaceae,Astrocaryum,vulgare,,False,Astrocaryum vulgare,446117
ON248729.1,rrn23,genomic DNA,2809,Attalea cohune,26558-2,Arecaceae,Attalea,cohune,,False,Attalea cohune,290272
NC_079768.1,rrn23,genomic DNA,2809,Attalea cohune,26558-2,Arecaceae,Attalea,cohune,,False,Attalea cohune,290272
ON248680.1,rrn23,genomic DNA,2809,Attalea sp.,30005835-2,Arecaceae,Attalea,,,False,Attalea sp. N_XM174,3042797
OQ129928.1,rrn23,genomic DNA,2810,Bactris gasipaes,28453-2,Arecaceae,Bactris,gasipaes,,False,Bactris gasipaes,154467
NC_072144.1,rrn23,genomic DNA,2810,Bactris gasipaes,28453-2,Arecaceae,Bactris,gasipaes,,False,Bactris gasipaes,154467
NC_058634.1,rrn23,genomic DNA,2804,Bactris gasipaes var. chichagui,1017210-1,Arecaceae,Bactris,gasipaes,chichagui,False,Bactris gasipaes var. chichagui,341989
MW054718.1,rrn23,genomic DNA,2804,Bactris gasipaes var. chichagui,1017210-1,Arecaceae,Bactris,gasipaes,chichagui,False,Bactris gasipaes var. chichagui,341989
ON248618.1,rrn23,genomic DNA,2808,Bactris mexicana,664676-1,Arecaceae,Bactris,mexicana,,False,Bactris mexicana,370905
NC_079706.1,rrn23,genomic DNA,2808,Bactris mexicana,664676-1,Arecaceae,Bactris,mexicana,,False,Bactris mexicana,370905
MZ823390.1,rrn23,genomic DNA,2810,Bactris riparia,664736-1,Arecaceae,Bactris,riparia,,False,Bactris riparia,341996
NC_067852.1,rrn23,genomic DNA,2810,Bactris riparia,664736-1,Arecaceae,Bactris,riparia,,False,Bactris riparia,341996
ON248730.1,rrn23,genomic DNA,2809,Basselinia glabrata,664834-1,Arecaceae,Basselinia,glabrata,,False,Basselinia glabrata,292651
ON248731.1,rrn23,genomic DNA,2809,Basselinia pancheri,664841-1,Arecaceae,Basselinia,pancheri,,False,Basselinia pancheri,2873432
NC_079769.1,rrn23,genomic DNA,2809,Beccariophoenix madagascariensis,664846-1,Arecaceae,Beccariophoenix,madagascariensis,,False,Beccariophoenix madagascariensis,131259
ON248732.1,rrn23,genomic DNA,2809,Beccariophoenix madagascariensis,664846-1,Arecaceae,Beccariophoenix,madagascariensis,,False,Beccariophoenix madagascariensis,131259
ON248733.1,rrn23,genomic DNA,2809,Beccariophoenix sp.,31116-1,Arecaceae,Beccariophoenix,,,False,Beccariophoenix sp. M_XT049,3042800
NC_079707.1,rrn23,genomic DNA,2809,Bentinckia nicobarica,664852-1,Arecaceae,Bentinckia,nicobarica,,False,Bentinckia nicobarica,145673
ON248734.1,rrn23,genomic DNA,2809,Bentinckia nicobarica,664852-1,Arecaceae,Bentinckia,nicobarica,,False,Bentinckia nicobarica,145673
ON248620.1,rrn23,genomic DNA,2809,Bismarckia nobilis,664859-1,Arecaceae,Bismarckia,nobilis,,False,Bismarckia nobilis,292647
ON248621.1,rrn23,genomic DNA,2809,Borassodendron machadonis,664868-1,Arecaceae,Borassodendron,machadonis,,False,Borassodendron machadonis,131261
ON248622.1,rrn23,genomic DNA,2809,Borassus flabellifer,664873-1,Arecaceae,Borassus,flabellifer,,False,Borassus flabellifer,145675
NC_079708.1,rrn23,genomic DNA,2809,Borassus flabellifer,664873-1,Arecaceae,Borassus,flabellifer,,False,Borassus flabellifer,145675
NC_079709.1,rrn23,genomic DNA,2809,Borassus madagascariensis,664879-1,Arecaceae,Borassus,madagascariensis,,False,Borassus madagascariensis,480371
ON248623.1,rrn23,genomic DNA,2809,Borassus madagascariensis,664879-1,Arecaceae,Borassus,madagascariensis,,False,Borassus madagascariensis,480371
ON248624.1,rrn23,genomic DNA,2809,Borassus sp.,31126-1,Arecaceae,Borassus,,,False,Borassus sp. N_XM241,3042793
MK509782.1,rrn23,genomic DNA,2812,Brahea aculeata,36057-2,Arecaceae,Brahea,aculeata,,False,Brahea aculeata,1089943
NC_045079.1,rrn23,genomic DNA,2812,Brahea aculeata,36057-2,Arecaceae,Brahea,aculeata,,False,Brahea aculeata,1089943
ON248626.1,rrn23,genomic DNA,2809,Brahea armata,664889-1,Arecaceae,Brahea,armata,,False,Brahea armata,1089944
ON248625.1,rrn23,genomic DNA,2809,Brahea armata,664889-1,Arecaceae,Brahea,armata,,False,Brahea armata,1089944
ON248628.1,rrn23,genomic DNA,2809,Brahea brandegeei,36061-2,Arecaceae,Brahea,brandegeei,,False,Brahea brandegeei,674193
ON248627.1,rrn23,genomic DNA,2809,Brahea brandegeei,36061-2,Arecaceae,Brahea,brandegeei,,False,Brahea brandegeei,674193
MK558031.1,rrn23,genomic DNA,2805,Brahea calcarea,664895-1,Arecaceae,Brahea,calcarea,,False,Brahea calcarea,1231243
NC_079710.1,rrn23,genomic DNA,2809,Brahea decumbens,36063-2,Arecaceae,Brahea,decumbens,,False,Brahea decumbens,2544921
ON248629.1,rrn23,genomic DNA,2809,Brahea decumbens,36063-2,Arecaceae,Brahea,decumbens,,False,Brahea decumbens,2544921
NC_079711.1,rrn23,genomic DNA,2809,Brahea dulcis,664900-1,Arecaceae,Brahea,dulcis,,True,Brahea dulcis,292683
ON248631.1,rrn23,genomic DNA,2809,Brahea dulcis,664900-1,Arecaceae,Brahea,dulcis,,True,Brahea dulcis,292683
NC_045081.1,rrn23,genomic DNA,2805,Brahea edulis,664901-1,Arecaceae,Brahea,edulis,,False,Brahea edulis,2021205
MK558029.1,rrn23,genomic DNA,2805,Brahea edulis,664901-1,Arecaceae,Brahea,edulis,,False,Brahea edulis,2021205
MK558030.1,rrn23,genomic DNA,2805,Brahea moorei,36070-2,Arecaceae,Brahea,moorei,,False,Brahea moorei,2544922
NC_079712.1,rrn23,genomic DNA,2809,Brahea pimo,36072-2,Arecaceae,Brahea,pimo,,False,Brahea pimo,2544923
ON248632.1,rrn23,genomic DNA,2809,Brahea pimo,36072-2,Arecaceae,Brahea,pimo,,False,Brahea pimo,2544923
MK558033.1,rrn23,genomic DNA,2805,Brahea salvadorensis,36076-2,Arecaceae,Brahea,salvadorensis,,False,Brahea salvadorensis,2544924
ON248633.1,rrn23,genomic DNA,2809,Brahea sarukhanii,1016160-1,Arecaceae,Brahea,sarukhanii,,False,Brahea sarukhanii,2544925
MK558034.1,rrn23,genomic DNA,2805,Brahea sarukhanii,1016160-1,Arecaceae,Brahea,sarukhanii,,False,Brahea sarukhanii,2544925
ON248634.1,rrn23,genomic DNA,2809,Brassiophoenix schumannii,664921-1,Arecaceae,Brassiophoenix,schumannii,,False,Brassiophoenix schumannii,115450
NC_079713.1,rrn23,genomic DNA,2809,Brassiophoenix schumannii,664921-1,Arecaceae,Brassiophoenix,schumannii,,False,Brassiophoenix schumannii,115450
NC_079770.1,rrn23,genomic DNA,2809,Burretiokentia hapala,664924-1,Arecaceae,Burretiokentia,hapala,,False,Burretiokentia hapala,145677
ON248737.1,rrn23,genomic DNA,2809,Burretiokentia hapala,664924-1,Arecaceae,Burretiokentia,hapala,,False,Burretiokentia hapala,145677
ON248738.1,rrn23,genomic DNA,2809,Butia capitata,38705-2,Arecaceae,Butia,capitata,,False,Butia capitata,290278
NC_079771.1,rrn23,genomic DNA,2809,Butia capitata,38705-2,Arecaceae,Butia,capitata,,False,Butia capitata,290278
MN329806.1,rrn23,genomic DNA,2810,Butia eriospatha,38718-2,Arecaceae,Butia,eriospatha,,False,Butia eriospatha,169980
NC_058633.1,rrn23,genomic DNA,2810,Butia eriospatha,38718-2,Arecaceae,Butia,eriospatha,,False,Butia eriospatha,169980
NC_079714.1,rrn23,genomic DNA,2809,Calamus exilis,60459124-2,Arecaceae,Calamus,exilis,,False,Calamus exilis,2559692
ON248635.1,rrn23,genomic DNA,2809,Calamus exilis,60459124-2,Arecaceae,Calamus,exilis,,False,Calamus exilis,2559692
ON248636.1,rrn23,genomic DNA,2809,Calamus henryanus,665131-1,Arecaceae,Calamus,henryanus,,False,Calamus henryanus,1233743
NC_079715.1,rrn23,genomic DNA,2809,Calamus henryanus,665131-1,Arecaceae,Calamus,henryanus,,False,Calamus henryanus,1233743
ON248648.1,rrn23,genomic DNA,2809,Calamus melanochaetes,665239-1,Arecaceae,Calamus,melanochaetes,,True,Calamus jenkinsianus,1510057
ON248739.1,rrn23,genomic DNA,2809,Calamus melanochaetes,665239-1,Arecaceae,Calamus,melanochaetes,,True,Calamus jenkinsianus,1510057
ON248649.1,rrn23,genomic DNA,2809,Calamus sp.,325996-2,Arecaceae,Calamus,,,True,Calamus sp. N_XT142,3042794
NC_079772.1,rrn23,genomic DNA,2809,Calamus tetradactylus,665451-1,Arecaceae,Calamus,tetradactylus,,False,Calamus tetradactylus,1225077
ON248740.1,rrn23,genomic DNA,2809,Calamus tetradactylus,665451-1,Arecaceae,Calamus,tetradactylus,,False,Calamus tetradactylus,1225077
ON248637.1,rrn23,genomic DNA,2809,Calamus walkeri,665484-1,Arecaceae,Calamus,walkeri,,False,Calamus walkeri,2559471
ON248638.1,rrn23,genomic DNA,2809,Calyptrocalyx forbesii,20002043-1,Arecaceae,Calyptrocalyx,forbesii,,False,Calyptrocalyx forbesii,292746
NC_079716.1,rrn23,genomic DNA,2809,Calyptrocalyx forbesii,20002043-1,Arecaceae,Calyptrocalyx,forbesii,,False,Calyptrocalyx forbesii,292746
ON248741.1,rrn23,genomic DNA,2809,Calyptronoma rivalis,43534-2,Arecaceae,Calyptronoma,rivalis,,False,Calyptronoma rivalis,145680
NC_079773.1,rrn23,genomic DNA,2809,Carpentaria acuminata,665592-1,Arecaceae,Carpentaria,acuminata,,False,Carpentaria acuminata,292695
ON248742.1,rrn23,genomic DNA,2809,Carpentaria acuminata,665592-1,Arecaceae,Carpentaria,acuminata,,False,Carpentaria acuminata,292695
ON248639.1,rrn23,genomic DNA,2809,Carpoxylon macrospermum,665595-1,Arecaceae,Carpoxylon,macrospermum,,False,Carpoxylon macrospermum,184795
ON248743.1,rrn23,genomic DNA,2809,Carpoxylon macrospermum,665595-1,Arecaceae,Carpoxylon,macrospermum,,False,Carpoxylon macrospermum,184795
MT409429.1,rrn23,genomic DNA,2810,Caryota obtusa,665622-1,Arecaceae,Caryota,obtusa,,False,Caryota obtusa,1056956
NC_054217.1,rrn23,genomic DNA,2810,Caryota obtusa,665622-1,Arecaceae,Caryota,obtusa,,False,Caryota obtusa,1056956
NC_057595.1,rrn23,genomic DNA,2810,Caryota urens,665636-1,Arecaceae,Caryota,urens,,False,Caryota urens,561305
MN935458.1,rrn23,genomic DNA,2810,Caryota urens,665636-1,Arecaceae,Caryota,urens,,False,Caryota urens,561305
NC_079718.1,rrn23,genomic DNA,2809,Ceroxylon ventricosum,53445-2,Arecaceae,Ceroxylon,ventricosum,,False,Ceroxylon ventricosum,416373
ON248640.1,rrn23,genomic DNA,2809,Ceroxylon ventricosum,53445-2,Arecaceae,Ceroxylon,ventricosum,,False,Ceroxylon ventricosum,416373
ON248641.1,rrn23,genomic DNA,2809,Chamaedorea cataractarum,54852-2,Arecaceae,Chamaedorea,cataractarum,,False,Chamaedorea cataractarum,348460
NC_079719.1,rrn23,genomic DNA,2809,Chamaedorea cataractarum,54852-2,Arecaceae,Chamaedorea,cataractarum,,False,Chamaedorea cataractarum,348460
ON248642.1,rrn23,genomic DNA,2809,Chamaedorea costaricana,54858-2,Arecaceae,Chamaedorea,costaricana,,False,Chamaedorea costaricana,154471
NC_079720.1,rrn23,genomic DNA,2809,Chamaedorea costaricana,54858-2,Arecaceae,Chamaedorea,costaricana,,False,Chamaedorea costaricana,154471
MT937177.1,rrn23,genomic DNA,2810,Chamaedorea elegans,54865-2,Arecaceae,Chamaedorea,elegans,,False,Chamaedorea elegans,348465
NC_051509.1,rrn23,genomic DNA,2810,Chamaedorea elegans,54865-2,Arecaceae,Chamaedorea,elegans,,False,Chamaedorea elegans,348465
NC_079774.1,rrn23,genomic DNA,2809,Chamaedorea linearis,54901-2,Arecaceae,Chamaedorea,linearis,,False,Chamaedorea linearis,348475
ON248745.1,rrn23,genomic DNA,2809,Chamaedorea linearis,54901-2,Arecaceae,Chamaedorea,linearis,,False,Chamaedorea linearis,348475
ON248643.1,rrn23,genomic DNA,2809,Chamaedorea seifrizii,54954-2,Arecaceae,Chamaedorea,seifrizii,,False,Chamaedorea seifrizii,77339
NC_079721.1,rrn23,genomic DNA,2809,Chamaedorea seifrizii,54954-2,Arecaceae,Chamaedorea,seifrizii,,False,Chamaedorea seifrizii,77339
ON248800.1,rrn23,genomic DNA,2809,Chamaedorea sp.,331165-2,Arecaceae,Chamaedorea,,,False,Chamaedorea sp. N_18123,3042804
ON248746.1,rrn23,genomic DNA,2809,Chamaedorea sp.,331165-2,Arecaceae,Chamaedorea,,,False,Chamaedorea sp. M_zhpu90,3042801
ON248747.1,rrn23,genomic DNA,2809,Chamaerops humilis,665917-1,Arecaceae,Chamaerops,humilis,,False,Chamaerops humilis,54446
